대분류,중분류,소분류,Section,테스트 항목,기대결과,FireTV,ROKU,AndroidTV,AppleTV
Setting Page,Payment Screen,Next Billing Date Area,Setting Page>Payment Screen>Next Billing Date Area,User Time Zone 확인,"""({국가 코드})"" User Time Zone 노출된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Payment Screen,Next Billing Date Area,Setting Page>Payment Screen>Next Billing Date Area,User Next Billing Date text UI 확인,User Next Billing Date text 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Payment Screen,Next Billing Date Area,Settings Page>Payment Screen>Next Billing Date Area,Local Time 적용 확인,변경된 Local Time 기준으로 Next Billing Date 변경된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Payment Screen,Payment Method Area,Setting Page>Payment Screen>Payment Method Area,title text 확인,"""Payment Method"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Payment Screen,Payment Method Area,Setting Page>Payment Screen>Payment Method Area,Card Number image 확인,Credit Card image 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Payment Screen,Payment Method Area,Setting Page>Payment Screen>Payment Method Area,Card Number text 확인,Card Number text 출력된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Payment Screen,Payment Method Area,Setting Page>Payment Screen>Payment Method Area,User Card Number 암호화 확인,"Card Number text 앞 12자리까지 ""*"" 표시 암호화되어 노출된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Payment Screen,Payment Method Area,Setting Page>Payment Screen>Payment Method Area,User Card Number text 비암호화 확인,Card Number text 뒤 4자리 비암호화되어 출력된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Payment Screen,Payment Method Area,Setting Page>Payment Screen>Payment Method Area,Mobile Device image 노출 여부 확인,Mobile Device image 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Payment Screen,Payment Method Area,Setting Page>Payment Screen>Payment Method Area,App 결제 시 sub text 확인,"""{Platform} In-App Purchase"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Payment Screen,Payment Method Area,Setting Page>Payment Screen>Payment Method Area,Android text 확인,"""Android"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Payment Screen,Payment Method Area,Setting Page>Payment Screen>Payment Method Area,IOS text 확인,"""Apple"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Payment Screen,Payment Method Area,Setting Page>Payment Screen>Payment Method Area,ROKU text 확인,"""ROKU"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Payment Screen,Payment Method Area,Setting Page>Payment Screen>Payment Method Area,Amazon text 확인,"""Amazon"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Payment Screen,Payment Method Area,Setting Page>Payment Screen>Payment Method Area,Inform text 확인,"""If you subscribed from the App Store, Playstore or other platform, the price is not displayed. Please check the store you subscribed to."" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,,Setting Page>Language Screen,Default focus 확인,Interface Language 항목의 English Button focus 이동한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,,Setting Page>Language Screen,Default Interface Language Settings 확인,User Profile Language Settings Default Interface Language Settings 으로 설정된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,,Setting Page>Language Screen,임의의 항목 선택 시 체크 표시 동작 확인,이전 항목에 노출된 Check mark가 사라진다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,,Setting Page>Language Screen,focus 이동 시 체크 표시 동작 확인,기존 설정 중인 항목에 Check mark 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,,Setting Page>Language Screen,리모컨 취소 Button 입력 시 동작 확인,이전 화면으로 이동한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,,Setting Page>Language Screen,리모컨 위 방향키 입력 시 동작 확인,동작하지 않는다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,,Setting Page>Language Screen,리모컨 아래 방향키 입력 시 동작 확인,focus가 하단으로 이동한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,,Setting Page>Language Screen,Scroll Down 동작 확인,Scroll Down 동작한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,,Setting Page>Language Screen,focus 최하단 이동 시 리모컨 아래 방향키 동작 확인,동작하지 않는다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,,Setting Page>Language Screen,focus 하단 이동 시 리모컨 위 방향키 동작 확인,focus가 상단으로 이동한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,,Setting Page>Language Screen,Scroll Up 동작 확인,Scroll Up 동작한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,,Setting Page>Language Screen,리모컨 좌측 방향키 입력 시 동작 확인,이전 화면으로 focus 이동한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,,Setting Page>Language Screen,리모컨 우측 방향키 입력 시 동작 확인,동작하지 않는다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,title text 확인,"""Interface Language"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,English Button 확인,"""English"" Button 노출된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,English Button focus 시 UI 확인,English Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,English Button 선택 시 동작 확인,English Button Check mark 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,English Button 선택 시 UI 확인,Interface Language English로 변경된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,Português Button 확인,"""Português"" Button 노출된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,Português Button focus 시 UI 확인,Português Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,Português Button 선택 시 동작 확인,Português Button Check mark 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,Português Button 선택 시 UI 확인,Interface Language Português로 변경된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,Español Button 확인,"""Español"" Button 노출된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,Español Button focus 시 UI 확인,Español Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,Español Button 선택 시 동작 확인,Español Button Check mark 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,Español Button 선택 시 UI 확인,Interface Language Español로 변경된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,Chinese Button 확인,"""简体中文"" Button 노출된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,Chinese Button focus 시 UI 확인,Chinese Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,Chinese Button 선택 시 동작 확인,Chinese Button Check mark 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,Chinese Button 선택 시 UI 확인,Interface Language Chinese로 변경된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,Vietnamese Button 확인,"""Tiêng Viêt"" Button 노출된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,Vietnamese Button focus 시 UI 확인,Vietnamese Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,Vietnamese Button 선택 시 동작 확인,Vietnamese Button Check mark 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,Interface Language,Setting Page>Language Screen>Interface Language,Vietnamese Button 선택 시 UI 확인,Interface Language Vietnamese로 변경된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,title text 확인,"""Subtitle Language"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,sub text 확인,"""Not all TV Shows are available in all languages."" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,English Button 확인,"""English"" Button 노출된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,English Button focus 시 UI 확인,English Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,English Button 선택 시 동작 확인,English Button Check mark 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,English Button 선택 시 subtitle 변경 여부 확인,subtitle Language English로 변경된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Português Button 확인,"""Português"" Button 노출된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Português Button focus 시 UI 확인,Português Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Português Button 선택 시 동작 확인,Português Button Check mark 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Português Button 선택 시 subtitle 변경 여부 확인,subtitle Language Português로 변경된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Español Button 확인,"""Español"" Button 노출된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Español Button focus 시 UI 확인,Español Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Español Button 선택 시 동작 확인,Español Button Check mark 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Español Button 선택 시 subtitle 변경 여부 확인,subtitle Language Español로 변경된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Chinese Button 확인,"""简体中文"" Button 노출된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Chinese Button focus 시 UI 확인,Chinese Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Chinese Button 선택 시 동작 확인,Chinese Button Check mark 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Chinese Button 선택 시 subtitle 변경 여부 확인,subtitle Language Chinese로 변경된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Vietnamese Button 확인,"""Vietnamese"" Button 노출된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Vietnamese Button focus 시 UI 확인,Vietnamese Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Vietnamese Button 선택 시 동작 확인,Vietnamese Button Check mark 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Vietnamese Button 선택 시 subtitle 변경 여부 확인,subtitle Language Vietnamese로 변경된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Off Button 확인,"""OFF"" Button 노출된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Off Button focus 시 UI 확인,OFF Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Off Button 선택 시 동작 확인,OFF Button Check mark 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,Language Screen,subtitle Language,Setting Page>Language Screen>subtitle Language,Off Button 선택 시 subtitle 변경 여부 확인,subtitle 노출되지 않는다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,General Screen,,Setting Page>General Screen,Default Settings 확인,Player Setting 항목 focus 위치한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,General Screen,,Setting Page>General Screen,리모컨 취소 Button 입력 시 동작 확인,이전 화면으로 이동한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,General Screen,,Setting Page>General Screen,리모컨 위 방향키 입력 시 동작 확인,상단으로 focus 이동한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
Setting Page,General Screen,,Setting Page>General Screen,리모컨 아래 방향키 입력 시 동작 확인,하단으로 focus 이동한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
